sector_id,vendor,layer,bandwidth_mhz,mimo_config,antenna_tilt_mechanical,antenna_tilt_electrical,transmit_power_dbm,azimuth,latitude,longitude,dl_throughput_mbps,ul_throughput_mbps,prb_utilization_pct,connected_users_mean,rach_failure_rate_pct,handover_success_rate_pct,ta_mean,dl_payload_gb,cluster_id
SEC_018,Huawei,1800MHz,15,4x4,9.607805514869769,5.829791979447705,35.1372975533928,20.773054229723588,31.35165345841121,48.66236042739116,49.1435508374592,5.851195149049657,60.29961385987392,33,3.2331912108948053,97.35541864741963,6.471634157491078,94.12892785891023,0
SEC_019,Huawei,2600MHz,20,2x2,4.159073661469408,2.4552570219795222,41.997612230983464,159.97152572694517,31.261380902638912,48.6499544324893,91.50701580032916,6.457289645287584,40.03414829159324,37,0.15391411786226888,97.0557446617007,4.327446828603293,93.02330656666508,0
SEC_020,Ericsson,1800MHz,20,4x4,8.462452920190493,4.106869612711598,36.60280521733435,99.19725811901402,31.282994243080015,48.730832030857215,45.45153613935698,6.979080184594255,35.255549659335834,34,0.7114778220346201,96.1828396260555,2.4726160018921046,107.42903417888814,0
SEC_021,Ericsson,1800MHz,15,2x2,6.287648182059451,13.924762992728654,40.337538800081006,223.93424245355777,31.342555535243363,48.72384780641072,49.48827646228484,9.061852599947871,57.862963596213234,34,1.770168350572119,98.64996612322481,2.124278296665701,100.18138047805917,1
SEC_022,Huawei,2100MHz,20,8x8,7.353502986657526,10.139734133795331,40.34320144199371,357.27922417492044,31.277242398563406,48.66642195666162,58.4351605885125,11.951379882213091,21.499044936910966,33,0.43048043032524,95.65871899815983,1.2400908634798529,84.61866514683345,1
SEC_023,Huawei,2600MHz,10,8x8,7.677238880667803,7.4407175801982985,44.20862502976188,139.07634230752774,31.317700987031795,48.785620367101956,66.27449755050887,11.301969475020112,63.24350672160073,34,0.553087079467907,98.40118876921892,0.7782812409017732,105.35078957079635,3
SEC_024,Ericsson,1800MHz,10,4x4,5.0484488189301775,0.19072334980340278,39.57907843710556,206.5828514776248,31.237074555816502,48.768972465497924,45.533039006835665,9.962255851547207,50.841402192590586,33,0.1371781600613605,99.21228493059206,8.918293921477167,86.56667011459841,0
SEC_025,Ericsson,1800MHz,15,2x2,5.433005233632883,14.886231007342053,38.03445775939179,149.61740252664077,31.3199542629941,48.64479650917302,32.34944728201299,12.168050323617884,56.345223831256064,33,0.13115921417904214,96.14235787958512,1.4057997040485093,202.42561077940178,1
SEC_026,Ericsson,2600MHz,15,2x2,5.1399586780872495,10.071824023419648,32.22194122234427,305.01780037986936,31.372302741445377,48.64782850908691,74.66392251028279,12.350458964776308,57.91280955481311,40,0.966448420723349,99.33213701449378,5.306692992201452,103.68183703040609,1
SEC_027,Nokia,2100MHz,15,4x4,5.880583780900793,4.753837160174174,31.851801706859284,324.80510524640573,31.373727927964683,48.702460069377416,44.977272745928296,11.327872567700036,51.62300938955382,19,1.1255694970276267,95.16661599719754,8.847865866204614,99.55901592612994,0
SEC_028,Nokia,2100MHz,20,8x8,0.2939444575650729,13.189029899967574,32.46914504452927,315.8480203938936,31.344868881265906,48.75471442034614,57.486346925799836,4.826485641775642,54.95202664644416,25,1.5020757148487824,99.56393692693263,1.8825206370621181,155.28422674934689,2
SEC_029,Nokia,1800MHz,10,4x4,3.9551516984901527,3.8764743043772714,32.74957570123351,350.77400592453273,31.349150675815224,48.6088080758777,58.45189931274859,7.782001631929829,61.02729205339247,32,0.8134680523338784,95.59181113925649,4.926712814497159,59.0696981966709,0
SEC_030,Huawei,2600MHz,10,8x8,6.061887135611715,8.160248687741273,40.20603348261814,9.906906650549505,31.31158548903014,48.73866703074694,92.80220337778982,10.078983501827947,65.18713083078045,29,1.0377786315565265,98.22879588969016,6.762508793997943,96.70081377749554,3
SEC_031,Nokia,2100MHz,20,2x2,5.977235652558644,9.541061455947377,41.855700004393256,302.33381837239114,31.316933618033165,48.729647179476416,42.37609473657304,12.200358649423254,63.647143477167226,28,0.013609461731244802,96.25041234456971,8.507247944712265,71.5119073898718,4
SEC_032,Huawei,2600MHz,10,8x8,7.9295609460563155,3.315950571805927,38.479864366822696,270.6379822940736,31.226730116282102,48.6462960191826,26.02692557345739,6.0142610268280405,72.1769874639357,38,0.17694093092345814,99.18276195584806,3.7851354007044864,119.05030169530266,0
SEC_033,Huawei,2600MHz,15,4x4,6.550093388321086,14.675959182008938,43.26428372072786,82.32998738413133,31.28877183768426,48.73627060264827,91.68689429545744,9.965964430674159,31.366605990044164,38,4.194038895513922,97.56150180457733,5.504198010586783,85.16951553465601,3
SEC_034,Nokia,1800MHz,15,2x2,9.921333163406723,11.222878589684964,45.86021162773813,344.2752336195099,31.290155256777272,48.78803663825041,56.46681446146114,5.303126630831644,44.068878169507855,27,0.0790361795684289,95.67620595623251,8.500398619884976,117.40281205599243,3
SEC_035,Huawei,2100MHz,15,4x4,2.8385452860864504,8.367198382666048,43.120202065909695,53.34405416278037,31.391699567133546,48.60935716899436,40.47062592970865,13.077753957157833,76.86776396086742,30,1.135654629649793,97.8549578566299,4.132242668698474,115.24152995303628,2
SEC_036,Nokia,1800MHz,10,4x4,3.5915102966623147,2.708918972629513,41.11811797881535,244.63797376820702,31.286217372524657,48.66393041105841,58.32410299351006,10.727041835094173,43.79543446317979,22,0.19368503690680294,97.03941305098492,9.029376251829648,123.41116785970223,0
SEC_037,Nokia,2100MHz,15,8x8,3.838471518677963,0.8078731049703919,38.51988319099435,80.9604780537285,31.30986852898055,48.68763534333327,2.827115296225638,0.5961591892132172,27.49220461435536,25,1.2613144788428918,98.30723908306551,5.234259877094411,115.73556377565869,0
SEC_038,Ericsson,2100MHz,20,4x4,4.658128070202485,4.800897487814752,37.18164914679533,155.29703355866687,31.30665027985582,48.77985207178494,65.45360319305412,5.9418143865871205,51.526707581730776,28,1.2241428691898093,99.4095164238173,5.75026627202947,93.2788181843495,4
SEC_039,Nokia,2100MHz,20,8x8,8.359980637812095,11.297810038701043,31.350278088712678,258.8975629000448,31.327352343408865,48.79245228932183,44.99563172308925,11.16229561475278,26.56945835326773,26,0.26683301218844324,97.04694565591709,9.99736874039648,58.0704187969304,1
SEC_040,Ericsson,2100MHz,10,2x2,2.3579209395920984,4.039969474530376,36.38989997431506,202.7968711318968,31.34964656626638,48.688823049299266,3.7566085804926574,1.4124396743689498,32.17119432367191,22,0.314210047222284,96.4494033976693,8.589726695369452,130.27254823039792,2
SEC_041,Nokia,2100MHz,20,8x8,7.760002070354295,8.093343307432576,44.56215418851415,153.9006592781202,31.245008375234175,48.75000568242844,4.0674476656416685,0.6709642487651959,79.8991253942574,32,1.0635464844435807,95.07257547263805,4.25593005195682,142.2708227399547,3
SEC_042,Nokia,2600MHz,20,2x2,4.053101830857434,10.919207650961148,42.92836207850485,117.4818351355154,31.305744883819685,48.7063322047529,6.979158781499523,1.2359812325848232,52.48175830376792,39,0.4944373789435472,97.87419518929937,0.7651772577780096,71.86395066125188,4
SEC_043,Ericsson,1800MHz,10,8x8,6.018553836620085,1.6191557196969653,33.456821840187,302.2774760551645,31.365183541463203,48.70755658694827,49.819818900508054,8.37328684591651,37.04350334242574,43,0.21635163083851652,97.01137383715717,6.635566664145052,122.07632084838063,0
SEC_044,Ericsson,2600MHz,15,4x4,6.3254053322630615,10.279470241738101,37.465724555155454,51.773166113332934,31.2926229427675,48.655619903013275,76.08630630898665,12.46958230807866,79.68649727443437,30,1.3155734856321255,96.87324609507414,5.134654584607079,64.88911757243241,1
SEC_045,Nokia,2100MHz,15,8x8,3.7284863718893444,1.3780633156506705,43.067571240936715,154.83703555072802,31.255691509274715,48.64339124917278,43.555888340628144,12.049572731095939,77.99353511330858,30,0.16741031322978708,95.91467660642107,6.857224211290417,106.10296524285692,0
SEC_046,Huawei,1800MHz,15,8x8,5.1261520520580515,14.476946131904947,31.07815287656836,325.3527258390512,31.33094181507126,48.65760106918481,53.003593601922184,10.465899524447318,46.44434246505581,35,1.9354704815257058,97.15027672595637,9.710761160468918,112.28261458624992,1
SEC_047,Ericsson,2100MHz,10,2x2,4.13031174647697,7.325911950974094,36.19828137069855,304.5058381655884,31.364753479159823,48.711265601451416,50.124189115001506,4.496826081158251,35.6241865272745,38,0.7229252263803715,99.92220976791684,8.7667392459893,87.21340678585977,2
SEC_048,Huawei,1800MHz,20,4x4,0.6913278618661944,2.260141615648161,43.62945978998316,144.3390344902968,31.212628058585477,48.60583103720442,4.028640506638402,1.204355695037234,70.3039782855314,22,0.11171466488383654,96.48877076836122,5.039485238625836,102.85214310679228,2
SEC_049,Huawei,2600MHz,15,8x8,4.371653888168265,5.135754540503197,36.46236582672198,274.719010896471,31.355358096681446,48.78144978887128,57.040710950521564,11.506057812990594,62.93724301830714,30,1.1844065890610629,97.9985220670405,1.096002171076,125.44609514491647,4
SEC_050,Huawei,1800MHz,15,4x4,0.9739339255355217,6.201246739428922,31.241834315703052,296.3378990551893,31.36432958659235,48.63125674190996,59.125483143422564,11.231289259583507,61.21648610021062,28,0.7322270259506,98.88243440657834,5.2845289255179715,96.71750484246968,2
SEC_051,Ericsson,1800MHz,10,8x8,4.050207990803215,11.37277516614806,38.68054989651603,319.9994726413067,31.29230458551772,48.64401773537428,57.86489053996858,10.587022189692934,73.58682447934835,36,0.3539038894231376,98.74578911588266,7.2031961796582085,79.74587486319406,1
SEC_052,Huawei,1800MHz,15,8x8,5.929183998317819,11.151356791149139,43.787879918692724,196.02207685772208,31.396661131363693,48.70365523528953,50.85704532741895,7.3636393350036755,61.365028032279476,17,0.5491150297751091,96.64387143746295,6.469388274043041,63.286623616829836,3
SEC_053,Ericsson,1800MHz,10,4x4,5.794148993435008,9.179107580059965,39.44456868725055,73.60591897969624,31.357341668141462,48.74202295326745,63.86293198985302,13.248888313057334,37.02787658249295,43,0.3543031069513786,98.05430041758426,5.843233609397964,88.2770690123677,3
SEC_054,Huawei,1800MHz,20,8x8,6.626212790083203,1.5889606883773943,33.62046573142771,91.91126754141538,31.354732512979133,48.61914581094888,20.58008515748548,12.694419162449908,61.631789712543934,28,0.3052024426891834,99.35632342635078,5.219370622137172,64.75835256372733,0
SEC_055,Nokia,2100MHz,10,4x4,0.9526150795462629,2.2735405738151035,36.1478339221981,106.45008265497752,31.34956771488241,48.66353893950943,41.534080377399455,6.773731669466004,38.34881067701984,30,0.178658379440694,95.0772371386654,3.643856857246477,88.6784793508168,2
SEC_056,Nokia,1800MHz,10,8x8,6.521232455304379,1.4063538096833494,37.20197377891091,213.7688930914616,31.230121620643654,48.79373492111487,32.65524331498034,13.942885031553255,65.55433877941971,30,0.45062012214066505,97.17867178421653,3.496120855521663,86.04272609711234,0
SEC_057,Ericsson,1800MHz,10,2x2,3.121480566964471,8.657591749313251,39.26826166112843,11.811464686299038,31.2434461772906,48.65246859335619,83.84408397706775,10.395008303906163,57.18487126949396,47,0.2889992145908643,96.12136709120952,5.502083310332217,124.12314909887561,2
SEC_058,Nokia,2600MHz,10,4x4,3.9904594613711106,13.15707662267106,42.14961641204181,228.97528876078857,31.292798026292886,48.662610029012626,91.04744595890969,10.387410859435517,24.644693119085034,28,1.1502250668870284,96.9431614519942,1.7117998225067885,102.20425048630932,3
SEC_059,Nokia,1800MHz,20,8x8,8.579862539227058,6.507007683821577,31.581977882250165,131.1675258341635,31.25280086999189,48.7672996981236,48.81407024512586,9.470933990743951,50.77012174610852,28,1.1516230818389082,97.07994803987621,4.066168812173214,176.41779069151573,1
SEC_060,Huawei,2600MHz,20,8x8,0.09030404129550251,2.412722609366193,44.23443252828106,106.28704889627117,31.283048194466808,48.61004288633809,92.66228802403852,9.766019810244833,40.59805815174445,25,0.6968344553211392,98.73335482393318,2.741069430673627,39.59232290477095,2
SEC_061,Ericsson,2100MHz,15,2x2,5.884126333406055,8.370634877234505,30.19695524825721,316.6187654621255,31.37769282198458,48.692922633761796,66.74413495632672,14.11269756492931,39.714237963937656,34,1.5048280520639155,95.46910936197722,6.284195214257808,109.4011429515634,1
SEC_062,Huawei,1800MHz,20,4x4,5.987139801001076,12.176283252985648,35.920837354788084,165.6008624090876,31.364865378375853,48.67592335289034,66.58447537286106,13.099224953795545,56.13537814263543,29,1.8409899600651505,97.56291951566256,1.6001407032672212,86.45331143501465,1
SEC_063,Huawei,2600MHz,20,8x8,3.9665977634356198,11.12568092269395,30.43872495956252,34.2190963917694,31.326007975695994,48.66331735198173,95.73832841475794,13.035541250918245,39.339489468165496,24,0.8669446685173902,97.82097395899373,5.926912685670098,71.31878138546662,1
SEC_064,Huawei,2600MHz,15,2x2,2.370278571083362,13.221761695125322,36.287587605524664,297.62883648944893,31.371624078850218,48.65713991880895,69.0928427261536,10.553693057636135,66.61362489229236,21,0.9647857418598825,97.47078801775902,4.242983796421733,99.10691516271488,2
SEC_065,Huawei,2100MHz,20,8x8,2.346740382615511,4.168531458733018,38.41300158197318,17.150852677142375,31.35675447780345,48.61827482097208,42.479518707740716,12.667515170603188,24.247486160670466,38,0.3325203294041529,98.6593662653136,7.037440126983418,96.86149202917119,2
SEC_066,Huawei,1800MHz,10,4x4,8.837096696607526,2.909308009016623,38.18690218530419,261.6297207005508,31.285796986368176,48.66296516587033,35.56716230028972,7.497060777878284,59.62329514374952,27,2.2525499965080495,96.91895627953424,7.327845133834895,132.33438452038095,0
SEC_067,Huawei,1800MHz,10,8x8,4.420243737828575,13.19724728912908,32.65005355245225,278.60623983743943,31.24021303040999,48.608610480543135,57.53670900093511,11.7503289354942,68.55168821940447,28,0.024503825944784806,99.72483531820038,3.6233572315828284,102.73775340409007,1
SEC_068,Huawei,2600MHz,15,8x8,3.3088936298917195,9.863404691670347,40.3318481615298,126.93693813438894,31.302840208001868,48.75619277272889,71.42394595510243,9.539535904093098,60.3699013952258,39,0.42863517712484656,97.4090172126947,3.6633408745246587,79.21595236843694,2
SEC_069,Ericsson,1800MHz,15,8x8,4.48777573831403,4.663933950113313,30.71645520807469,296.9236282600032,31.34724577650571,48.6796455587916,43.72293454224206,3.8205850377750323,49.833751701199745,29,1.2794165147702043,97.85606954807399,9.606213602827005,110.02631691100962,0
SEC_070,Nokia,2600MHz,15,8x8,6.693904014593613,11.135220758587637,42.19050912211865,185.63738610832323,31.287283919745917,48.688780766463985,64.41011936112444,5.24169502353411,77.01842082417087,24,0.08347890679316118,99.12765411673375,5.530242999379934,93.11045308865447,3
SEC_071,Huawei,1800MHz,10,2x2,1.457565682447517,12.226775767205519,45.14631094389674,166.78571517820686,31.333354381956777,48.77871891729002,71.75288945952033,8.01106365973234,37.99630938788381,38,0.20232370556545035,96.37618052965561,9.726011877008668,66.2356436463788,3
SEC_072,Huawei,2600MHz,20,2x2,4.494338352137377,9.224673605116985,35.43630123441788,16.345181328729318,31.21886548525821,48.73161099677224,96.43530928893759,11.24546195304613,21.150073251498668,37,0.8898575078633768,95.37601014381401,5.4014023744216155,92.54363891461671,1
SEC_073,Huawei,1800MHz,10,4x4,5.878843711103869,10.318261648198726,38.275830107429314,104.41050971360612,31.34960094727428,48.601611820668424,77.45590784192248,8.013760634998093,45.91936228780645,33,0.8209661691358968,98.53891989181241,2.5804012573766566,106.92826232220067,1
SEC_074,Huawei,2100MHz,15,2x2,9.485833548514337,5.628898566639995,36.06256444894103,335.1635895187079,31.36254272397861,48.788634964592255,57.93524449838163,8.226649787845874,21.980716154019635,29,1.3429601819225188,97.41505927774189,1.5808229546020862,102.1684729069644,4
SEC_075,Huawei,1800MHz,20,2x2,2.5252778207541926,8.080435010145587,30.10736624486496,141.05662678206,31.341367571156105,48.647428893195546,50.85431660382347,12.289782765624526,77.23620515158453,32,1.6745773558929118,99.48252125479497,6.198952930476973,109.90939163895646,1
SEC_076,Huawei,1800MHz,20,4x4,3.592507479162456,7.862387560892434,36.17399204632186,196.81218740043658,31.393452717505273,48.621522836951975,49.618963238826126,8.334963641650939,32.595082744883086,37,0.1376307303102216,99.91340024361217,4.220319517323486,84.20544372978425,2
SEC_077,Nokia,2100MHz,10,2x2,3.7935858992242375,12.720716866961578,42.66752414818154,191.52780443433065,31.365330411492128,48.75362563567617,34.69547679107791,13.992421726103233,67.33562143693277,35,0.018552019203325647,96.99554675287365,3.4791211912435323,109.5283588430183,3
SEC_078,Nokia,1800MHz,15,2x2,6.055381576448829,12.59945970423274,39.53582147493571,212.5551923361696,31.380618745575305,48.70009546317334,31.07871512372899,13.495371219460404,66.4743249904619,19,1.1700175952129825,97.0771950812983,8.264898967828756,103.60347438452247,1
SEC_079,Huawei,2100MHz,10,4x4,3.567320530400017,12.490207040205648,31.620158633842543,22.07914403158174,31.386714216691527,48.686754113203605,57.61011532839312,10.065643961713954,33.06373398097601,29,0.3586652028569482,97.03981301102863,4.302939403737526,103.8468815132063,1
SEC_080,Nokia,1800MHz,20,4x4,5.3351192529969556,0.1654742139369869,43.55423183510056,130.3834517275422,31.36026959837476,48.64990061593655,35.97981934275118,12.260384354974986,57.27359182881004,22,0.9834564715779854,96.62277054865463,3.853008727608735,100.9706965848006,0
SEC_081,Ericsson,2600MHz,10,4x4,7.817903298450294,11.243182267033324,38.49736551816389,260.3261785977195,31.3348517684013,48.70949429797246,79.75779946201281,11.851721363069146,22.884738109187012,21,0.16315982666640907,98.90843548883198,6.054921836964766,165.2827963070789,1
SEC_082,Huawei,2600MHz,10,8x8,7.053855941122036,11.380145851665073,43.467573787914816,72.20169038627385,31.201143716272156,48.65487692104052,100.09800036964225,9.26300417212179,49.014475142232044,33,0.6330686780342614,98.79497881245364,6.031610219864698,133.30378731400208,3
SEC_083,Ericsson,1800MHz,15,8x8,4.463686465125855,10.175682342827127,39.28354430056047,73.28821591668975,31.293165150644622,48.780316601057415,40.018191004536554,12.58490398891644,20.878827636349204,33,0.7020360619980572,97.39322435275263,4.207299739795509,108.86175270785897,1
SEC_084,Ericsson,1800MHz,15,4x4,8.64216177674169,11.343969868371788,38.95501511740704,3.632618408048902,31.314232459724472,48.64304089594664,80.15722451887368,13.026706166171582,75.2686328108505,28,0.8796642856665625,95.22330608189449,8.492488308873696,75.99378169455349,1
SEC_085,Huawei,1800MHz,20,4x4,5.581402495938629,12.62955557245063,31.684146963152198,157.4934935789555,31.2608060544896,48.77687103009115,35.13957318583851,7.142694307628799,78.5651614519743,33,0.719840326360804,96.54779650756537,8.657006412993944,91.23002500730608,1
SEC_086,Nokia,2600MHz,10,4x4,5.399058395022125,7.054785811526784,32.677755730218045,317.7843770424319,31.263620889380693,48.71188108514547,97.27938202102153,10.460645914962225,33.336965998315115,32,0.6845656479228069,96.46151523277419,3.370762370686897,148.47364453445016,2
SEC_087,Ericsson,1800MHz,10,8x8,0.34187765939158177,7.530753202326707,45.552404103945456,18.684339691431244,31.39223188314203,48.765697626779044,56.37134271698543,10.427511467728497,32.48636207578237,31,0.4045667427349859,99.0554362310013,1.5982581718825442,83.11187611499489,3
SEC_088,Huawei,2600MHz,10,8x8,9.866929803571615,1.8707108536708572,33.65578794807633,68.80273541856094,31.378342173040547,48.74256919917219,101.8671431237884,12.548858402352113,65.22321059372777,32,49.854782306003635,75.9866394933614,0.7099832601379426,95.02811100593604,0
SEC_089,Ericsson,2100MHz,20,2x2,1.2297080852962672,5.780638245710427,45.63923388784589,111.63043380339182,31.36983580110034,48.739339022287346,33.25703582960465,8.66842494865199,35.20276392976007,38,0.0937835621547811,99.02837689521353,5.709632166000955,93.35790023156774,4
SEC_090,Ericsson,2600MHz,20,2x2,2.311309124276466,9.650477698676765,38.51060330438821,263.42090516311663,31.281202360341222,48.66486916153901,126.90797063145624,8.206719001670713,73.7045935497107,34,0.5687695361594386,98.34591826099572,2.8676756082332404,111.03661831475549,2
SEC_091,Ericsson,2600MHz,15,4x4,0.5169683724152696,11.705996642209119,32.172624753022994,230.62881340893114,31.202739710081783,48.64677938629444,70.97756061488462,10.50699898093346,54.43574816737893,27,0.43973537436949717,98.66220729565225,6.981930933197706,86.90060568143707,2
SEC_092,Ericsson,2100MHz,15,8x8,6.400029668369137,3.258136465368158,31.588835244059087,149.73980564946783,31.216044449291143,48.64217724553616,60.149719089489224,13.54407766976072,41.046657380618726,31,0.725948933114724,97.16106593792512,7.951698996645558,105.30574024444766,0
SEC_093,Nokia,2600MHz,15,8x8,2.2470117697268,2.067343487388531,33.34182513129184,273.26481813301524,31.26243927364352,48.771438331411915,107.50096850129628,6.401868653770199,69.9616247809652,21,0.3636106105317137,98.3986289800088,5.496035375007598,87.57049316045128,0
SEC_094,Ericsson,1800MHz,10,8x8,1.800104374727235,9.945630067507384,44.810197280405376,219.4671641964847,31.203148582599134,48.7640853640518,40.930068987571765,6.925581539988617,49.60440202480371,33,1.1644639642727748,98.04514472353458,9.597184914586093,139.43532098595196,4
SEC_095,Ericsson,1800MHz,10,4x4,0.8855558422324139,0.028198252873659624,36.62640358925163,322.5746878765989,31.20342995638304,48.68811470560246,62.38589544420768,8.438485276088235,74.69797482250854,20,1.9947682573027945,98.84490097614315,8.989519581039886,79.41167126698019,4
SEC_096,Ericsson,2600MHz,15,2x2,1.0330895712401567,2.675588764609947,36.32694828788663,294.4896296899295,31.38332066032848,48.626480922699294,57.64193298251641,8.972268783755343,75.68085420376286,29,0.3550522452079815,97.23384917234127,2.7045811205752486,129.32934534365307,2
SEC_097,Nokia,1800MHz,10,4x4,5.8467070044258875,0.436070705159306,35.011300177122784,91.0128981921122,31.34123170042381,48.67645045039549,70.95442370686759,4.703251592687455,29.92520912770456,27,0.2144117942282741,97.36412812448151,2.4938849944348873,82.44592431029002,0
SEC_098,Ericsson,2600MHz,15,2x2,6.882078658665955,2.503276767823064,32.35298960906542,97.71788794831207,31.26179119801363,48.72386869082738,57.895933547353486,14.494585860745444,20.139404367915816,37,0.12350250672855356,98.21788111369911,5.399121269912538,74.38761016357773,0
SEC_099,Ericsson,1800MHz,20,2x2,3.97378988464401,2.7197891988825784,37.8056191550785,45.128331285258824,31.22652891552019,48.69088063089599,50.57760473743639,9.609080225952663,79.03585640854413,26,42.66293301866082,74.00607912023632,4.404465043145857,78.97621760530234,0
SEC_100,Nokia,1800MHz,15,4x4,4.7989708159207325,5.815103921255913,32.08076452017822,121.30730125828434,31.302327143579014,48.7560378536966,54.591810515179404,9.159686427460086,74.36825216764876,21,0.5867280095285444,97.18122224182159,5.258553864678608,48.65692818895737,0
SEC_101,Nokia,2600MHz,20,2x2,6.859677359829841,6.0349068702983395,43.36768378211724,359.83581073887393,31.201069232170873,48.79952456445027,92.64674481875886,14.867912614106253,23.326714142230486,29,0.20827429516085708,99.85975422629903,4.671505707031409,113.1579533915292,4
