sector_id,vendor,layer,bandwidth_mhz,mimo_config,antenna_tilt_mechanical,antenna_tilt_electrical,transmit_power_dbm,azimuth,latitude,longitude,dl_throughput_mbps,ul_throughput_mbps,prb_utilization_pct,connected_users_mean,rach_failure_rate_pct,handover_success_rate_pct,ta_mean,dl_payload_gb,cluster_id,dl_throughput_mbps_zscore,ul_throughput_mbps_zscore,prb_utilization_pct_zscore,connected_users_mean_zscore,rach_failure_rate_pct_zscore,handover_success_rate_pct_zscore,ta_mean_zscore,dl_payload_gb_zscore,max_abs_z,outlier_score,is_outlier,top_contributing_kpi,flag_silent_rach,neighbor_interference_surge,top_features
SEC_010,Nokia,2600MHz,15,4x4,4.932768467837995,9.247495903426252,40.644673631648885,356.43109538429354,31.278151030465928,48.65515148088826,83.19562977501725,13.681455022368379,72.16113805954085,25,0.8067142414044702,95.62762090613938,1.8158651828952428,62.73454114571883,2,1.0339325742432084,0.8836675198924753,0.6809639916640593,-0.64,0.009550704326253451,-0.6447793036010147,-0.6693411522323961,-0.9372490599897483,1.0339325742432084,0.12281191166146281,False,dl_throughput_mbps,False,False,
SEC_011,Nokia,2100MHz,15,8x8,0.815264895524267,2.3495765546071246,42.805678064374504,343.7449174938485,31.231735774737935,48.640849351782435,53.396885466701704,11.363091122495979,64.20958734509024,28,0.2087292006920273,99.0680786299036,4.857983419505364,132.47543906267524,2,0.024390660161423605,0.2819668792903395,0.42690661549980724,-0.16,-0.5330778073181752,0.579277598851754,0.1142919855775871,0.7082581908504845,0.7082581908504845,0.09180921409675355,False,dl_payload_gb,False,False,
SEC_012,Ericsson,2600MHz,10,8x8,4.032613611238318,0.6560343881995423,40.602632208949686,178.083068252862,31.25164620393323,48.60335126089848,65.41975103441703,16.792774383813338,50.0624142190762,37,0.05789047571263706,95.17883121507468,1.4982902319757048,127.82265572926903,0,0.553257773000173,1.4810266037103044,-0.06001725930669294,1.1666666666666667,-0.6515099039141057,-0.7466035312864099,-1.0812163143575464,0.8854882929595134,1.4810266037103044,0.1796127417701965,False,ul_throughput_mbps,False,False,
SEC_013,Nokia,1800MHz,15,2x2,2.2056112492232325,1.6621194326971056,31.476556673172116,184.57928921254614,31.321082351501516,48.73583983024023,57.06658699793731,12.04628868279968,54.365631977305206,34,0.08415196449321787,97.64113303863579,6.096665293516787,80.63914507326936,4,-0.04656602473389105,0.7071547187859052,0.2090728638708246,0.5714285714285714,-0.8415791862442964,-0.14831187976129218,0.39525572950100074,-0.7187364315236465,0.8415791862442964,0.10354694763770805,False,rach_failure_rate_pct,False,False,
SEC_014,Huawei,1800MHz,15,2x2,4.1839978866765275,8.977973635265485,39.5411443017659,173.35776249930754,31.28663262226303,48.61531365168671,29.39000678865041,13.42842891633268,28.233628797012265,31,30.662162202870068,82.30744666986783,4.58560419948482,81.44087459171416,2,-0.7889305322019029,0.8179979457159952,-0.7225493789275759,0.32,27.101227232733212,-5.383872914070607,0.0441285776303733,-0.4958809640602512,27.101227232733212,0.9999999999658831,True,rach_failure_rate_pct,True,False,vendor_Huawei (-0.25); mimo_config_2x2 (-0.22); longitude (-0.18)
SEC_015,Ericsson,1800MHz,20,8x8,2.0357828034224266,1.42517548488457,38.793338507554296,228.75971243742813,31.35486053658892,48.684152240353185,45.96495836175337,13.715088497530333,76.25968763699552,25,1.530552311224964,96.03734719029438,3.561362150823266,135.60301300679953,0,-0.2908733674668813,0.8471339011723239,0.7520785415023621,-0.8333333333333334,0.5594044701600454,-0.405100805139368,-0.4487960739480001,1.0975060949483124,1.0975060949483124,0.12982647382709267,False,dl_payload_gb,False,False,
SEC_016,Huawei,2600MHz,15,2x2,8.404524062769335,5.639893349119671,44.405140289188346,32.659812804575175,31.370516990987667,48.720336432803656,75.58786814105525,1.7469599302430954,41.115786243906605,24,2.5508859006325837,99.52925096049398,1.7709358220111147,115.94839440365634,3,0.9266768125469655,-1.7728505019890897,-0.1820855334145841,-0.75,1.2123102646452455,0.8083867430610219,-0.7822708175206148,0.29380286436930064,1.7728505019890897,0.22668071961825664,False,ul_throughput_mbps,False,False,
SEC_017,Huawei,2600MHz,10,4x4,1.7419333657825364,8.25137910687234,36.467835674307345,11.742461402963942,31.30832928364335,48.787421788983934,35.9641282769611,11.271019596248689,46.76895538743017,32,0.2169809818075487,99.19274603512396,2.8126309015937245,46.40246980867762,4,-0.879625409117977,0.5033043302227813,-0.09249073052322845,0.2857142857142857,-0.7206107734627822,0.5177223788688423,-0.46930716408577855,-1.4911574500401337,1.4911574500401337,0.18111039053722916,False,dl_payload_gb,False,False,
SEC_018,Huawei,1800MHz,15,4x4,9.607805514869769,5.829791979447705,35.1372975533928,20.773054229723588,31.35165345841121,48.66236042739116,49.1435508374592,5.851195149049657,60.29961385987392,33,3.2331912108948053,97.35541864741963,6.471634157491078,94.12892785891023,0,-0.1529562517852677,-0.7725455564864316,0.25732824103263546,0.5,1.959420324275489,0.11920510046673626,0.44332741690061195,-0.03267906993434424,1.959420324275489,0.2610381605807386,False,rach_failure_rate_pct,False,False,
SEC_019,Huawei,2600MHz,20,2x2,4.159073661469408,2.4552570219795222,41.997612230983464,159.97152572694517,31.261380902638912,48.6499544324893,91.50701580032916,6.457289645287584,40.03414829159324,37,0.15391411786226888,97.0557446617007,4.327446828603293,93.02330656666508,0,1.68516767967616,-0.6477118689662079,-0.37088597145041097,1.1666666666666667,-0.5725532787568509,0.0,-0.21395818406660863,-0.06280768586446438,1.68516767967616,0.21167934554796214,False,dl_throughput_mbps,False,False,
SEC_020,Ericsson,1800MHz,20,4x4,8.462452920190493,4.106869612711598,36.60280521733435,99.19725811901402,31.282994243080015,48.730832030857215,45.45153613935698,6.979080184594255,35.255549659335834,34,0.7114778220346201,96.1828396260555,2.4726160018921046,107.42903417888814,0,-0.31315043273427756,-0.5402417672920822,-0.5190189401414844,0.6666666666666666,-0.11408963994771143,-0.34722644417191084,-0.7825435768642515,0.329754068749755,0.7825435768642515,0.09819381249068895,False,ta_mean,False,False,
SEC_021,Ericsson,1800MHz,15,2x2,6.287648182059451,13.924762992728654,40.337538800081006,223.93424245355777,31.342555535243363,48.72384780641072,49.48827646228484,9.061852599947871,57.862963596213234,34,1.770168350572119,98.64996612322481,2.124278296665701,100.18138047805917,1,-0.204092238714095,-0.3757487508374442,0.36145859283843174,0.42857142857142855,1.130082749996938,0.5160262464332512,-0.6280402321454064,-0.10220070869279552,1.130082749996938,0.13355129768759372,False,rach_failure_rate_pct,False,False,
SEC_022,Huawei,2100MHz,20,8x8,7.353502986657526,10.139734133795331,40.34320144199371,357.27922417492044,31.277242398563406,48.66642195666162,58.4351605885125,11.951379882213091,21.499044936910966,33,0.43048043032524,95.65871899815983,1.2400908634798529,84.61866514683345,1,0.17419080741224058,0.451078645526176,-0.8315722557172587,0.2857142857142857,-0.23550518812682902,-0.80454354210868,-0.8375278419393318,-0.5509809502651067,0.8375278419393318,0.10317148526380793,False,ta_mean,False,False,
SEC_023,Huawei,2600MHz,10,8x8,7.677238880667803,7.4407175801982985,44.20862502976188,139.07634230752774,31.317700987031795,48.785620367101956,66.27449755050887,11.301969475020112,63.24350672160073,34,0.553087079467907,98.40118876921892,0.7782812409017732,105.35078957079635,3,0.5402534372116408,0.43883348197205313,0.480573112397183,0.5,-0.05055878724113176,0.3799821429685719,-1.0006966737791612,0.03508639418646334,1.0006966737791612,0.11927608770731163,False,ta_mean,False,False,
SEC_024,Ericsson,1800MHz,10,4x4,5.0484488189301775,0.19072334980340278,39.57907843710556,206.5828514776248,31.237074555816502,48.768972465497924,45.533039006835665,9.962255851547207,50.841402192590586,33,0.1371781600613605,99.21228493059206,8.918293921477167,86.56667011459841,0,-0.30961407490031373,0.07418522608578024,-0.03586921717727541,0.5,-0.5863146266619306,0.857834218732862,1.1933338233688766,-0.23875357369166617,1.1933338233688766,0.14104153136319098,False,ta_mean,False,False,
SEC_025,Ericsson,1800MHz,15,2x2,5.433005233632883,14.886231007342053,38.03445775939179,149.61740252664077,31.3199542629941,48.64479650917302,32.34944728201299,12.168050323617884,56.345223831256064,33,0.13115921417904214,96.14235787958512,1.4057997040485093,202.42561077940178,1,-0.9287387656928422,0.5130780798403032,0.3116644445058958,0.2857142857142857,-0.5406131436560988,-0.5910276175892107,-0.7982669933572937,2.846204463375442,2.846204463375442,0.46162672318403875,False,dl_payload_gb,False,False,
SEC_026,Ericsson,2600MHz,15,2x2,5.1399586780872495,10.071824023419648,32.22194122234427,305.01780037986936,31.372302741445377,48.64782850908691,74.66392251028279,12.350458964776308,57.91280955481311,40,0.966448420723349,99.33213701449378,5.306692992201452,103.68183703040609,1,0.8603587970735532,0.565273628492473,0.36309394371583964,1.2857142857142858,0.3108246039438611,0.8171896849481981,0.12595877634391509,-0.0012584435584050496,1.2857142857142858,0.15260866484263105,False,connected_users_mean,False,False,
SEC_027,Nokia,2100MHz,15,4x4,5.880583780900793,4.753837160174174,31.851801706859284,324.80510524640573,31.373727927964683,48.702460069377416,44.977272745928296,11.327872567700036,51.62300938955382,19,1.1255694970276267,95.16661599719754,8.847865866204614,99.55901592612994,0,-0.33372842119771967,0.3554531991077543,-0.011639981088079636,-1.8333333333333333,0.22640235172465384,-0.7514625325466443,1.1717445965270294,0.11529296985133343,1.8333333333333333,0.2374580283439025,False,connected_users_mean,False,False,
SEC_028,Nokia,2100MHz,20,8x8,0.2939444575650729,13.189029899967574,32.46914504452927,315.8480203938936,31.344868881265906,48.75471442034614,57.486346925799836,4.826485641775642,54.95202664644416,25,1.5020757148487824,99.56393692693263,1.8825206370621181,155.28422674934689,2,0.16293618765969253,-1.4145224877712033,0.13112134477204235,-0.64,0.6405413407147812,0.7556956280356109,-0.6521710692052674,1.246421974832513,1.4145224877712033,0.17002113098249605,False,ul_throughput_mbps,False,False,
SEC_029,Nokia,1800MHz,10,4x4,3.9551516984901527,3.8764743043772714,32.74957570123351,350.77400592453273,31.349150675815224,48.6088080758777,58.45189931274859,7.782001631929829,61.02729205339247,32,0.8134680523338784,95.59181113925649,4.926712814497159,59.0696981966709,0,0.25092709698726823,-0.37486880039975784,0.279885718517774,0.3333333333333333,-0.03022691402764994,-0.5823272987841603,-0.030257395254570257,-0.9880568947901964,0.9880568947901964,0.11795466437306372,False,dl_payload_gb,False,False,
SEC_030,Huawei,2600MHz,10,8x8,6.061887135611715,8.160248687741273,40.20603348261814,9.906906650549505,31.31158548903014,48.73866703074694,92.80220337778982,10.078983501827947,65.18713083078045,29,1.0377786315565265,98.22879588969016,6.762508793997943,96.70081377749554,3,1.6409210769258555,0.15575072032303114,0.5387788060859866,-0.125,0.25582940077804445,0.3145124346630171,0.3160856714655009,-0.17608313324021957,1.6409210769258555,0.20439004219904736,False,dl_throughput_mbps,False,False,
SEC_031,Nokia,2100MHz,20,2x2,5.977235652558644,9.541061455947377,41.855700004393256,302.33381837239114,31.316933618033165,48.729647179476416,42.37609473657304,12.200358649423254,63.647143477167226,28,0.013609461731244802,96.25041234456971,8.507247944712265,71.5119073898718,4,-0.6265009319106771,0.747666101358693,0.5775189779305744,-0.2857142857142857,-0.9058227887739885,-0.7452826634105283,1.0298715901854705,-0.9246580104493705,1.0298715901854705,0.12237509501326023,False,ta_mean,False,False,
SEC_032,Huawei,2600MHz,10,8x8,7.9295609460563155,3.315950571805927,38.479864366822696,270.6379822940736,31.226730116282102,48.6462960191826,26.02692557345739,6.0142610268280405,72.1769874639357,38,0.17694093092345814,99.18276195584806,3.7851354007044864,119.05030169530266,0,-1.1559719906921204,-0.7389598450863948,0.6255179024002637,1.3333333333333333,-0.5536191974541925,0.8460904927568075,-0.38019995221601516,0.6464381884199107,1.3333333333333333,0.15886910488091516,False,connected_users_mean,False,False,
SEC_033,Huawei,2600MHz,15,4x4,6.550093388321086,14.675959182008938,43.26428372072786,82.32998738413133,31.28877183768426,48.73627060264827,91.68689429545744,9.965964430674159,31.366605990044164,38,4.194038895513922,97.56150180457733,5.504198010586783,85.16951553465601,3,1.5946455104220918,0.12959036241008345,-0.4740441466532002,1.0,2.2509969646105215,0.061093910500183465,0.03920425114425589,-0.4575936089622965,2.2509969646105215,0.32103857321661616,False,rach_failure_rate_pct,False,False,
SEC_034,Nokia,1800MHz,15,2x2,9.921333163406723,11.222878589684964,45.86021162773813,344.2752336195099,31.290155256777272,48.78803663825041,56.46681446146114,5.303126630831644,44.068878169507855,27,0.0790361795684289,95.67620595623251,8.500398619884976,117.40281205599243,3,0.1333204190693158,-0.9497098343497902,-0.09364931612102083,-0.375,-0.3502206972190987,-0.6548855986199668,0.6984946992646461,0.32930917047511676,0.9497098343497902,0.11402306493873951,False,ul_throughput_mbps,False,False,
SEC_035,Huawei,2100MHz,15,4x4,2.8385452860864504,8.367198382666048,43.120202065909695,53.34405416278037,31.391699567133546,48.60935716899436,40.47062592970865,13.077753957157833,76.86776396086742,30,1.135654629649793,97.8549578566299,4.132242668698474,115.24152995303628,2,-0.4135338597403196,0.7269849051876097,0.8313438446032676,0.16,0.3080405011289344,0.1476696631466611,-0.07265489076246708,0.3016313298943752,0.8313438446032676,0.10260070025671686,False,prb_utilization_pct,False,False,
SEC_036,Nokia,1800MHz,10,4x4,3.5915102966623147,2.708918972629513,41.11811797881535,244.63797376820702,31.286217372524657,48.66393041105841,58.32410299351006,10.727041835094173,43.79543446317979,22,0.19368503690680294,97.03941305098492,9.029376251829648,123.41116785970223,0,0.24538209558214455,0.23170365775368806,-0.25428892499987227,-1.3333333333333333,-0.5398511496055162,-0.006496430751197404,1.2273853333647138,0.7652735099820055,1.3333333333333333,0.15886910488091516,False,connected_users_mean,False,False,
SEC_037,Nokia,2100MHz,15,8x8,3.838471518677963,0.8078731049703919,38.51988319099435,80.9604780537285,31.30986852898055,48.68763534333327,2.827115296225638,0.5961591892132172,27.49220461435536,25,1.2613144788428918,98.30723908306551,5.234259877094411,115.73556377565869,0,-2.162597074672397,-1.8548941357750328,-0.759676805969155,-0.8333333333333334,0.3380203387768911,0.49782271849341475,0.06401900174745567,0.5561102737981153,2.162597074672397,0.3020820397044134,False,dl_throughput_mbps,False,False,
SEC_038,Ericsson,2100MHz,20,4x4,4.658128070202485,4.800897487814752,37.18164914679533,155.29703355866687,31.30665027985582,48.77985207178494,65.45360319305412,5.9418143865871205,51.526707581730776,28,1.2241428691898093,99.4095164238173,5.75026627202947,93.2788181843495,4,0.2845272682660517,-0.897964689228417,0.096376708543713,-0.2857142857142857,0.19661934232097325,0.6107716801141294,0.30406187931195566,-0.43357003897170304,0.897964689228417,0.10889915709765087,False,ul_throughput_mbps,False,False,
SEC_039,Nokia,2100MHz,20,8x8,8.359980637812095,11.297810038701043,31.350278088712678,258.8975629000448,31.327352343408865,48.79245228932183,44.99563172308925,11.16229561475278,26.56945835326773,26,0.26683301218844324,97.04694565591709,9.99736874039648,58.0704187969304,1,-0.3940456697778023,0.2252851413844774,-0.6652216575509956,-0.7142857142857143,-0.40231638119299035,-0.191672018214463,1.2373050971880477,-1.316549693036189,1.316549693036189,0.15663913173063082,False,dl_payload_gb,False,False,
SEC_040,Ericsson,2100MHz,10,2x2,2.3579209395920984,4.039969474530376,36.38989997431506,202.7968711318968,31.34964656626638,48.688823049299266,3.7566085804926574,1.4124396743689498,32.17119432367191,22,0.314210047222284,96.4494033976693,8.589726695369452,130.27254823039792,2,-1.6573560478456186,-2.3005928953318144,-0.5967415205484597,-1.12,-0.437361508643688,-0.35240293631594855,1.0755687885546117,0.6562819051187163,2.3005928953318144,0.3319436934650179,False,ul_throughput_mbps,False,False,
SEC_041,Nokia,2100MHz,20,8x8,7.760002070354295,8.093343307432576,44.56215418851415,153.9006592781202,31.245008375234175,48.75000568242844,4.0674476656416685,0.6709642487651959,79.8991253942574,32,1.0635464844435807,95.07257547263805,4.25593005195682,142.2708227399547,3,-2.040794739971768,-2.0219096373446224,0.979358774747975,0.25,0.27211803985415056,-0.8841265730343286,-0.23546732433888207,0.936405212089599,2.040794739971768,0.2770373432708123,False,dl_throughput_mbps,False,False,
SEC_042,Nokia,2600MHz,20,2x2,4.053101830857434,10.919207650961148,42.92836207850485,117.4818351355154,31.305744883819685,48.7063322047529,6.979158781499523,1.2359812325848232,52.48175830376792,39,0.4944373789435472,97.87419518929937,0.7651772577780096,71.86395066125188,4,-2.023861782876595,-2.1353233477869042,0.13428914632604777,1.2857142857142858,-0.46792908796786115,-0.04826929370194766,-1.008324797742637,-0.9167154862369652,2.1353233477869042,0.2963631859362841,False,ul_throughput_mbps,False,False,
SEC_043,Ericsson,1800MHz,10,8x8,6.018553836620085,1.6191557196969653,33.456821840187,302.2774760551645,31.365183541463203,48.70755658694827,49.819818900508054,8.37328684591651,37.04350334242574,43,0.21635163083851652,97.01137383715717,6.635566664145052,122.07632084838063,0,-0.1236134085626309,-0.25308529288351994,-0.46359371878676087,2.1666666666666665,-0.5212132629289289,-0.01764994243599415,0.4935797781110532,0.7288984028710437,2.1666666666666665,0.3029407160345927,False,connected_users_mean,False,False,
SEC_044,Ericsson,2600MHz,15,4x4,6.3254053322630615,10.279470241738101,37.465724555155454,51.773166113332934,31.2926229427675,48.655619903013275,76.08630630898665,12.46958230807866,79.68649727443437,30,1.3155734856321255,96.87324609507414,5.134654584607079,64.88911757243241,1,0.9204985807728994,0.5993603264770649,1.0774471293475887,-0.14285714285714285,0.6666992597728428,-0.26835655237083594,0.08519828434071888,-1.1199196565322955,1.1199196565322955,0.13237964539844066,False,dl_payload_gb,False,False,
SEC_045,Nokia,2100MHz,15,8x8,3.7284863718893444,1.3780633156506705,43.067571240936715,154.83703555072802,31.255691509274715,48.64339124917278,43.555888340628144,12.049572731095939,77.99353511330858,30,0.16741031322978708,95.91467660642107,6.857224211290417,106.10296524285692,0,-0.39540139090117055,0.5040975000210101,0.8058265110828179,0.0,-0.5614558655070838,-0.4538970302766648,0.5615273459944683,0.29361816764982474,0.8058265110828179,0.10027493328273267,False,prb_utilization_pct,False,False,
SEC_046,Huawei,1800MHz,15,8x8,5.1261520520580515,14.476946131904947,31.07815287656836,325.3527258390512,31.33094181507126,48.65760106918481,53.003593601922184,10.465899524447318,46.44434246505581,35,1.9354704815257058,97.15027672595637,9.710761160468918,112.28261458624992,1,-0.05546117823306263,0.026014011563658644,-0.013164598492347261,0.5714285714285714,1.298580646234425,-0.146053624412035,1.169400109383017,0.2467611948575671,1.298580646234425,0.15427998022624748,False,rach_failure_rate_pct,False,False,
SEC_047,Ericsson,2100MHz,10,2x2,4.13031174647697,7.325911950974094,36.19828137069855,304.5058381655884,31.364753479159823,48.711265601451416,50.124189115001506,4.496826081158251,35.6241865272745,38,0.7229252263803715,99.92220976791684,8.7667392459893,87.21340678585977,2,-0.08648394934961906,-1.5000812599790607,-0.48641610470616065,1.44,-0.06648181391284923,0.8831630696318049,1.1211662603440546,-0.359680486795306,1.5000812599790607,0.18243764375669047,False,ul_throughput_mbps,False,False,
SEC_048,Huawei,1800MHz,20,4x4,0.6913278618661944,2.260141615648161,43.62945978998316,144.3390344902968,31.212628058585477,48.60583103720442,4.028640506638402,1.204355695037234,70.3039782855314,22,0.11171466488383654,96.48877076836122,5.039485238625836,102.85214310679228,2,-1.6481399671755383,-2.3545983358365707,0.6216264918169953,-1.12,-0.6211115365746039,-0.33839668898030645,0.161045868554235,0.009308940910588417,2.3545983358365707,0.34402650865073053,False,ul_throughput_mbps,False,False,
SEC_049,Huawei,2600MHz,15,8x8,4.371653888168265,5.135754540503197,36.46236582672198,274.719010896471,31.355358096681446,48.78144978887128,57.040710950521564,11.506057812990594,62.93724301830714,30,1.1844065890610629,97.9985220670405,1.096002171076,125.44609514491647,4,-0.04758753054112785,0.5651056230141325,0.5493382160535762,0.0,0.16043120486271722,0.0050983695178939675,-0.9212310252124356,0.29216283785585523,0.9212310252124356,0.11117755484694801,False,ta_mean,False,False,
SEC_050,Huawei,1800MHz,15,4x4,0.9739339255355217,6.201246739428922,31.241834315703052,296.3378990551893,31.36432958659235,48.63125674190996,59.125483143422564,11.231289259583507,61.21648610021062,28,0.7322270259506,98.88243440657834,5.2845289255179715,96.71750484246968,2,0.21846794757072505,0.2477594516508072,0.33127502410642806,-0.16,-0.05804109832171281,0.5132285114317409,0.22416779161064668,-0.1354352772846643,0.5132285114317409,0.07679076676225437,False,handover_success_rate_pct,False,False,
SEC_051,Ericsson,1800MHz,10,8x8,4.050207990803215,11.37277516614806,38.68054989651603,319.9994726413067,31.29230458551772,48.64401773537428,57.86489053996858,10.587022189692934,73.58682447934835,36,0.3539038894231376,98.74578911588266,7.2031961796582085,79.74587486319406,1,0.15007922979099714,0.06067280802504581,0.8773284931023175,0.7142857142857143,-0.3135621736521458,0.5583299892739151,0.5752910160878942,-0.6914970462085428,0.8773284931023175,0.10691272062086513,False,prb_utilization_pct,False,False,
SEC_052,Huawei,1800MHz,15,8x8,5.929183998317819,11.151356791149139,43.787879918692724,196.02207685772208,31.396661131363693,48.70365523528953,50.85704532741895,7.3636393350036755,61.365028032279476,17,0.5491150297751091,96.64387143746295,6.469388274043041,63.286623616829836,3,-0.09943590717726279,-0.4727659940313033,0.4243183280100294,-1.625,-0.05306963997387339,-0.28739491706346393,0.25158679967613323,-0.9918147507827605,1.625,0.20181322226037884,False,connected_users_mean,False,True,
SEC_053,Ericsson,1800MHz,10,4x4,5.794148993435008,9.179107580059965,39.44456868725055,73.60591897969624,31.357341668141462,48.74202295326745,63.86293198985302,13.248888313057334,37.02787658249295,43,0.3543031069513786,98.05430041758426,5.843233609397964,88.2770690123677,3,0.44019457079683527,0.8894839174300587,-0.3045061272197124,1.625,-0.17621614785355105,0.24824422398841192,0.11380637597372271,-0.3817297435570605,1.625,0.20181322226037884,False,connected_users_mean,False,False,
SEC_054,Huawei,1800MHz,20,8x8,6.626212790083203,1.5889606883773943,33.62046573142771,91.91126754141538,31.354732512979133,48.61914581094888,20.58008515748548,12.694419162449908,61.631789712543934,28,0.3052024426891834,99.35632342635078,5.219370622137172,64.75835256372733,0,-1.3923069488506281,0.6369126937075279,0.29862469195078845,-0.3333333333333333,-0.44815458603268093,0.9151302276500337,0.05945480497198099,-0.8330388214350736,1.3923069488506281,0.1669091494832067,False,dl_throughput_mbps,False,False,
